order_id,created_at,customer,country,status,amount,currency,notes
100608,2026-01-01T23:08:16.000Z,klient482,US,pending,146.95,USD,Zamówienie 608
100609,2026-01-01T23:10:33.000Z,klient13,FR,paid,758.35,PLN,Zamówienie 609
100610,2026-01-01T23:12:50.000Z,klient777,PL,shipped,148.52,EUR,Zamówienie 610
100611,2026-01-01T23:15:07.000Z,klient663,DE,delivered,597.40,USD,Zamówienie 611
100612,2026-01-01T23:17:24.000Z,klient134,GB,pending,221.87,PLN,
100613,2026-01-01T23:19:41.000Z,klient492,US,paid,248.21,EUR,Zamówienie 613
100614,2026-01-01T23:21:58.000Z,klient812,FR,shipped,744.33,USD,Zamówienie 614
100615,2026-01-01T23:24:15.000Z,klient40,PL,delivered,345.42,PLN,Zamówienie 615
100616,2026-01-01T23:26:32.000Z,klient326,DE,pending,228.59,EUR,Zamówienie 616
100617,2026-01-01T23:28:49.000Z,klient665,GB,paid,97.15,USD,Zamówienie 617
100618,2026-01-01T23:31:06.000Z,klient432,US,shipped,751.15,PLN,
100619,2026-01-01T23:33:23.000Z,klient9,FR,delivered,100.59,EUR,Zamówienie 619
100620,2026-01-01T23:35:40.000Z,klient484,PL,pending,302.42,USD,Zamówienie 620
100621,2026-01-01T23:37:57.000Z,klient262,DE,paid,629.26,PLN,Zamówienie 621
100622,2026-01-01T23:40:14.000Z,klient429,GB,shipped,194.88,EUR,Zamówienie 622
100623,2026-01-01T23:42:31.000Z,klient776,US,delivered,136.56,USD,Zamówienie 623
100624,2026-01-01T23:44:48.000Z,klient321,FR,pending,191.74,PLN,
100625,2026-01-01T23:47:05.000Z,klient194,PL,paid,598.34,EUR,Zamówienie 625
100626,2026-01-01T23:49:22.000Z,klient258,DE,shipped,737.24,USD,Zamówienie 626
100627,2026-01-01T23:51:39.000Z,klient815,GB,delivered,725.99,PLN,Zamówienie 627
100628,2026-01-01T23:53:56.000Z,klient407,US,pending,187.03,EUR,Zamówienie 628
100629,2026-01-01T23:56:13.000Z,klient565,FR,paid,255.30,USD,Zamówienie 629
100630,2026-01-01T23:58:30.000Z,klient458,PL,shipped,784.02,PLN,
100631,2026-01-02T00:00:47.000Z,klient101,DE,delivered,462.88,EUR,Zamówienie 631
100632,2026-01-02T00:03:04.000Z,klient790,GB,pending,74.06,USD,Zamówienie 632
100633,2026-01-02T00:05:21.000Z,klient505,US,paid,238.08,PLN,Zamówienie 633
100634,2026-01-02T00:07:38.000Z,klient125,FR,shipped,459.69,EUR,Zamówienie 634
100635,2026-01-02T00:09:55.000Z,klient746,PL,delivered,327.74,USD,Zamówienie 635
100636,2026-01-02T00:12:12.000Z,klient600,DE,pending,785.96,PLN,
100637,2026-01-02T00:14:29.000Z,klient443,GB,paid,74.94,EUR,Zamówienie 637
100638,2026-01-02T00:16:46.000Z,klient650,US,shipped,372.67,USD,Zamówienie 638
100639,2026-01-02T00:19:03.000Z,klient751,FR,delivered,764.12,PLN,Zamówienie 639
100640,2026-01-02T00:21:20.000Z,klient260,PL,pending,709.26,EUR,Zamówienie 640
100641,2026-01-02T00:23:37.000Z,klient508,DE,paid,568.69,USD,Zamówienie 641
100642,2026-01-02T00:25:54.000Z,klient894,GB,shipped,253.15,PLN,
100643,2026-01-02T00:28:11.000Z,klient47,US,delivered,547.71,EUR,Zamówienie 643
100644,2026-01-02T00:30:28.000Z,klient699,FR,pending,282.16,USD,Zamówienie 644
100645,2026-01-02T00:32:45.000Z,klient892,PL,paid,163.87,PLN,Zamówienie 645
100646,2026-01-02T00:35:02.000Z,klient35,DE,shipped,39.74,EUR,Zamówienie 646
100647,2026-01-02T00:37:19.000Z,klient147,GB,delivered,569.81,USD,Zamówienie 647
100648,2026-01-02T00:39:36.000Z,klient298,US,pending,471.79,PLN,
100649,2026-01-02T00:41:53.000Z,klient131,FR,paid,602.71,EUR,Zamówienie 649
100650,2026-01-02T00:44:10.000Z,klient740,PL,shipped,80.90,USD,Zamówienie 650
100651,2026-01-02T00:46:27.000Z,klient125,DE,delivered,597.09,PLN,Zamówienie 651
100652,2026-01-02T00:48:44.000Z,klient414,GB,pending,493.45,EUR,Zamówienie 652
100653,2026-01-02T00:51:01.000Z,klient157,US,paid,740.12,USD,Zamówienie 653
100654,2026-01-02T00:53:18.000Z,klient756,FR,shipped,71.04,PLN,
100655,2026-01-02T00:55:35.000Z,klient681,PL,delivered,606.32,EUR,Zamówienie 655
100656,2026-01-02T00:57:52.000Z,klient4,DE,pending,740.17,USD,Zamówienie 656
100657,2026-01-02T01:00:09.000Z,klient668,GB,paid,347.71,PLN,Zamówienie 657
100658,2026-01-02T01:02:26.000Z,klient24,US,shipped,172.18,EUR,Zamówienie 658
100659,2026-01-02T01:04:43.000Z,klient259,FR,delivered,174.12,USD,Zamówienie 659
100660,2026-01-02T01:07:00.000Z,klient472,PL,pending,331.99,PLN,
100661,2026-01-02T01:09:17.000Z,klient492,DE,paid,479.53,EUR,Zamówienie 661
100662,2026-01-02T01:11:34.000Z,klient282,GB,shipped,415.22,USD,Zamówienie 662
100663,2026-01-02T01:13:51.000Z,klient517,US,delivered,707.50,PLN,Zamówienie 663
100664,2026-01-02T01:16:08.000Z,klient234,FR,pending,584.25,EUR,Zamówienie 664
100665,2026-01-02T01:18:25.000Z,klient800,PL,paid,131.11,USD,Zamówienie 665
100666,2026-01-02T01:20:42.000Z,klient544,DE,shipped,26.75,PLN,
100667,2026-01-02T01:22:59.000Z,klient793,GB,delivered,304.90,EUR,Zamówienie 667
100668,2026-01-02T01:25:16.000Z,klient0,US,pending,267.22,USD,Zamówienie 668
100669,2026-01-02T01:27:33.000Z,klient664,FR,paid,481.33,PLN,Zamówienie 669
100670,2026-01-02T01:29:50.000Z,klient794,PL,shipped,132.62,EUR,Zamówienie 670
100671,2026-01-02T01:32:07.000Z,klient120,DE,delivered,262.78,USD,Zamówienie 671
100672,2026-01-02T01:34:24.000Z,klient644,GB,pending,703.70,PLN,
100673,2026-01-02T01:36:41.000Z,klient369,US,paid,750.19,EUR,Zamówienie 673
100674,2026-01-02T01:38:58.000Z,klient486,FR,shipped,121.62,USD,Zamówienie 674
100675,2026-01-02T01:41:15.000Z,klient288,PL,delivered,333.59,PLN,Zamówienie 675
100676,2026-01-02T01:43:32.000Z,klient481,DE,pending,427.07,EUR,Zamówienie 676
100677,2026-01-02T01:45:49.000Z,klient524,GB,paid,284.65,USD,Zamówienie 677
100678,2026-01-02T01:48:06.000Z,klient485,US,shipped,713.85,PLN,
100679,2026-01-02T01:50:23.000Z,klient701,FR,delivered,205.46,EUR,Zamówienie 679
100680,2026-01-02T01:52:40.000Z,klient32,PL,pending,795.36,USD,Zamówienie 680
100681,2026-01-02T01:54:57.000Z,klient396,DE,paid,74.77,PLN,Zamówienie 681
100682,2026-01-02T01:57:14.000Z,klient526,GB,shipped,693.74,EUR,Zamówienie 682
100683,2026-01-02T01:59:31.000Z,klient188,US,delivered,261.23,USD,Zamówienie 683
100684,2026-01-02T02:01:48.000Z,klient674,FR,pending,0.83,PLN,
100685,2026-01-02T02:04:05.000Z,klient855,PL,paid,63.71,EUR,Zamówienie 685
100686,2026-01-02T02:06:22.000Z,klient204,DE,shipped,106.40,USD,Zamówienie 686
100687,2026-01-02T02:08:39.000Z,klient442,GB,delivered,42.45,PLN,Zamówienie 687
100688,2026-01-02T02:10:56.000Z,klient589,US,pending,72.27,EUR,Zamówienie 688
100689,2026-01-02T02:13:13.000Z,klient116,FR,paid,126.88,USD,"Uwaga: ""pilne"", sprawdzić"
100690,2026-01-02T02:15:30.000Z,klient319,PL,shipped,494.20,PLN,
100691,2026-01-02T02:17:47.000Z,klient482,DE,delivered,790.33,EUR,Zamówienie 691
100692,2026-01-02T02:20:04.000Z,klient232,GB,pending,39.76,USD,Zamówienie 692
100693,2026-01-02T02:22:21.000Z,klient748,US,paid,65.39,PLN,Zamówienie 693
100694,2026-01-02T02:24:38.000Z,klient108,FR,shipped,482.31,EUR,Zamówienie 694
100695,2026-01-02T02:26:55.000Z,klient458,PL,delivered,153.84,USD,Zamówienie 695
100696,2026-01-02T02:29:12.000Z,klient523,DE,pending,399.10,PLN,
100697,2026-01-02T02:31:29.000Z,klient824,GB,paid,516.46,EUR,Zamówienie 697
100698,2026-01-02T02:33:46.000Z,klient539,US,shipped,777.35,USD,Zamówienie 698
100699,2026-01-02T02:36:03.000Z,klient269,FR,delivered,612.40,PLN,Zamówienie 699
100700,2026-01-02T02:38:20.000Z,klient137,PL,pending,21.08,EUR,Zamówienie 700
100701,2026-01-02T02:40:37.000Z,klient417,DE,paid,575.24,USD,Zamówienie 701
100702,2026-01-02T02:42:54.000Z,klient556,GB,shipped,353.72,PLN,
100703,2026-01-02T02:45:11.000Z,klient42,US,delivered,506.20,EUR,Zamówienie 703
100704,2026-01-02T02:47:28.000Z,klient44,FR,pending,157.37,USD,Zamówienie 704
100705,2026-01-02T02:49:45.000Z,klient644,PL,paid,792.44,PLN,Zamówienie 705
100706,2026-01-02T02:52:02.000Z,klient267,DE,shipped,431.53,EUR,Zamówienie 706
100707,2026-01-02T02:54:19.000Z,klient710,GB,delivered,513.48,USD,Zamówienie 707
100708,2026-01-02T02:56:36.000Z,klient538,US,pending,533.13,PLN,
100709,2026-01-02T02:58:53.000Z,klient247,FR,paid,317.04,EUR,Zamówienie 709
100710,2026-01-02T03:01:10.000Z,klient380,PL,shipped,457.18,USD,Zamówienie 710
100711,2026-01-02T03:03:27.000Z,klient471,DE,delivered,328.22,PLN,Zamówienie 711
100712,2026-01-02T03:05:44.000Z,klient1,GB,pending,427.55,EUR,Zamówienie 712
100713,2026-01-02T03:08:01.000Z,klient139,US,paid,296.16,USD,Zamówienie 713
100714,2026-01-02T03:10:18.000Z,klient504,FR,shipped,500.09,PLN,
100715,2026-01-02T03:12:35.000Z,klient649,PL,delivered,189.22,EUR,Zamówienie 715
100716,2026-01-02T03:14:52.000Z,klient613,DE,pending,318.43,USD,Zamówienie 716
100717,2026-01-02T03:17:09.000Z,klient225,GB,paid,388.60,PLN,Zamówienie 717
100718,2026-01-02T03:19:26.000Z,klient804,US,shipped,107.55,EUR,Zamówienie 718
100719,2026-01-02T03:21:43.000Z,klient231,FR,delivered,130.87,USD,Zamówienie 719
100720,2026-01-02T03:24:00.000Z,klient40,PL,pending,514.71,PLN,
100721,2026-01-02T03:26:17.000Z,klient266,DE,paid,673.93,EUR,Zamówienie 721
100722,2026-01-02T03:28:34.000Z,klient192,GB,shipped,678.49,USD,Zamówienie 722
100723,2026-01-02T03:30:51.000Z,klient878,US,delivered,142.54,PLN,Zamówienie 723
100724,2026-01-02T03:33:08.000Z,klient277,FR,pending,484.02,EUR,Zamówienie 724
100725,2026-01-02T03:35:25.000Z,klient87,PL,paid,757.40,USD,Zamówienie 725
100726,2026-01-02T03:37:42.000Z,klient789,DE,shipped,131.85,PLN,
100727,2026-01-02T03:39:59.000Z,klient584,GB,delivered,322.00,EUR,Zamówienie 727
100728,2026-01-02T03:42:16.000Z,klient651,US,pending,550.55,USD,Zamówienie 728
100729,2026-01-02T03:44:33.000Z,klient426,FR,paid,433.97,PLN,Zamówienie 729
100730,2026-01-02T03:46:50.000Z,klient353,PL,shipped,594.20,EUR,Zamówienie 730
100731,2026-01-02T03:49:07.000Z,klient476,DE,delivered,259.51,USD,Zamówienie 731
100732,2026-01-02T03:51:24.000Z,klient544,GB,pending,769.16,PLN,
100733,2026-01-02T03:53:41.000Z,klient382,US,paid,189.53,EUR,Zamówienie 733
100734,2026-01-02T03:55:58.000Z,klient663,FR,shipped,420.89,USD,Zamówienie 734
100735,2026-01-02T03:58:15.000Z,klient252,PL,delivered,582.74,PLN,Zamówienie 735
100736,2026-01-02T04:00:32.000Z,klient595,DE,pending,412.10,EUR,Zamówienie 736
100737,2026-01-02T04:02:49.000Z,klient318,GB,paid,432.09,USD,Zamówienie 737
100738,2026-01-02T04:05:06.000Z,klient120,US,shipped,397.39,PLN,
100739,2026-01-02T04:07:23.000Z,klient727,FR,delivered,547.17,EUR,Zamówienie 739
100740,2026-01-02T04:09:40.000Z,klient579,PL,pending,173.18,USD,Zamówienie 740
100741,2026-01-02T04:11:57.000Z,klient719,DE,paid,326.74,PLN,Zamówienie 741
100742,2026-01-02T04:14:14.000Z,klient757,GB,shipped,514.04,EUR,"Uwaga: ""pilne"", sprawdzić"
100743,2026-01-02T04:16:31.000Z,klient353,US,delivered,606.21,USD,Zamówienie 743
100744,2026-01-02T04:18:48.000Z,klient147,FR,pending,641.86,PLN,
100745,2026-01-02T04:21:05.000Z,klient780,PL,paid,705.40,EUR,Zamówienie 745
100746,2026-01-02T04:23:22.000Z,klient320,DE,shipped,89.47,USD,Zamówienie 746
100747,2026-01-02T04:25:39.000Z,klient64,GB,delivered,799.54,PLN,Zamówienie 747
100748,2026-01-02T04:27:56.000Z,klient388,US,pending,142.67,EUR,Zamówienie 748
100749,2026-01-02T04:30:13.000Z,klient320,FR,paid,251.37,USD,Zamówienie 749
100750,2026-01-02T04:32:30.000Z,klient313,PL,shipped,101.35,PLN,
100751,2026-01-02T04:34:47.000Z,klient482,DE,delivered,486.34,EUR,Zamówienie 751
100752,2026-01-02T04:37:04.000Z,klient157,GB,pending,382.30,USD,Zamówienie 752
100753,2026-01-02T04:39:21.000Z,klient447,US,paid,316.91,PLN,Zamówienie 753
100754,2026-01-02T04:41:38.000Z,klient646,FR,shipped,210.87,EUR,Zamówienie 754
100755,2026-01-02T04:43:55.000Z,klient709,PL,delivered,566.36,USD,Zamówienie 755
100756,2026-01-02T04:46:12.000Z,klient371,DE,pending,193.95,PLN,
100757,2026-01-02T04:48:29.000Z,klient871,GB,paid,6.74,EUR,Zamówienie 757
100758,2026-01-02T04:50:46.000Z,klient763,US,shipped,122.82,USD,Zamówienie 758
100759,2026-01-02T04:53:03.000Z,klient509,FR,delivered,320.93,PLN,Zamówienie 759
100760,2026-01-02T04:55:20.000Z,klient65,PL,pending,291.87,EUR,Zamówienie 760
100761,2026-01-02T04:57:37.000Z,klient495,DE,paid,337.74,USD,Zamówienie 761
100762,2026-01-02T04:59:54.000Z,klient709,GB,shipped,486.23,PLN,
100763,2026-01-02T05:02:11.000Z,klient265,US,delivered,575.65,EUR,Zamówienie 763
100764,2026-01-02T05:04:28.000Z,klient322,FR,pending,614.39,USD,Zamówienie 764
100765,2026-01-02T05:06:45.000Z,klient815,PL,paid,517.81,PLN,Zamówienie 765
100766,2026-01-02T05:09:02.000Z,klient648,DE,shipped,783.49,EUR,Zamówienie 766
100767,2026-01-02T05:11:19.000Z,klient778,GB,delivered,216.50,USD,Zamówienie 767
100768,2026-01-02T05:13:36.000Z,klient331,US,pending,271.43,PLN,
100769,2026-01-02T05:15:53.000Z,klient238,FR,paid,247.11,EUR,Zamówienie 769
100770,2026-01-02T05:18:10.000Z,klient662,PL,shipped,348.63,USD,Zamówienie 770
100771,2026-01-02T05:20:27.000Z,klient583,DE,delivered,277.82,PLN,Zamówienie 771
100772,2026-01-02T05:22:44.000Z,klient718,GB,pending,139.27,EUR,Zamówienie 772
100773,2026-01-02T05:25:01.000Z,klient431,US,paid,766.64,USD,Zamówienie 773
100774,2026-01-02T05:27:18.000Z,klient593,FR,shipped,544.97,PLN,
100775,2026-01-02T05:29:35.000Z,klient810,PL,delivered,16.81,EUR,Zamówienie 775
100776,2026-01-02T05:31:52.000Z,klient244,DE,pending,794.25,USD,Zamówienie 776
100777,2026-01-02T05:34:09.000Z,klient482,GB,paid,696.96,PLN,Zamówienie 777
100778,2026-01-02T05:36:26.000Z,klient195,US,shipped,68.05,EUR,Zamówienie 778
100779,2026-01-02T05:38:43.000Z,klient375,FR,delivered,798.27,USD,Zamówienie 779
100780,2026-01-02T05:41:00.000Z,klient575,PL,pending,92.58,PLN,
100781,2026-01-02T05:43:17.000Z,klient180,DE,paid,533.35,EUR,Zamówienie 781
100782,2026-01-02T05:45:34.000Z,klient488,GB,shipped,24.28,USD,Zamówienie 782
100783,2026-01-02T05:47:51.000Z,klient754,US,delivered,328.76,PLN,Zamówienie 783
100784,2026-01-02T05:50:08.000Z,klient79,FR,pending,22.18,EUR,Zamówienie 784
100785,2026-01-02T05:52:25.000Z,klient178,PL,paid,353.03,USD,Zamówienie 785
100786,2026-01-02T05:54:42.000Z,klient775,DE,shipped,37.09,PLN,
100787,2026-01-02T05:56:59.000Z,klient759,GB,delivered,289.27,EUR,Zamówienie 787
100788,2026-01-02T05:59:16.000Z,klient36,US,pending,596.38,USD,Zamówienie 788
100789,2026-01-02T06:01:33.000Z,klient790,FR,paid,274.05,PLN,Zamówienie 789
100790,2026-01-02T06:03:50.000Z,klient38,PL,shipped,526.60,EUR,Zamówienie 790
100791,2026-01-02T06:06:07.000Z,klient839,DE,delivered,462.73,USD,Zamówienie 791
100792,2026-01-02T06:08:24.000Z,klient888,GB,pending,40.18,PLN,
100793,2026-01-02T06:10:41.000Z,klient628,US,paid,417.65,EUR,Zamówienie 793
100794,2026-01-02T06:12:58.000Z,klient167,FR,shipped,192.69,USD,Zamówienie 794
100795,2026-01-02T06:15:15.000Z,klient58,PL,delivered,557.71,PLN,"Uwaga: ""pilne"", sprawdzić"
100796,2026-01-02T06:17:32.000Z,klient100,DE,pending,784.05,EUR,Zamówienie 796
100797,2026-01-02T06:19:49.000Z,klient593,GB,paid,535.57,USD,Zamówienie 797
100798,2026-01-02T06:22:06.000Z,klient32,US,shipped,491.14,PLN,
100799,2026-01-02T06:24:23.000Z,klient457,FR,delivered,561.80,EUR,Zamówienie 799
100800,2026-01-02T06:26:40.000Z,klient344,PL,pending,36.29,USD,Zamówienie 800
100801,2026-01-02T06:28:57.000Z,klient595,DE,paid,207.06,PLN,Zamówienie 801
100802,2026-01-02T06:31:14.000Z,klient352,GB,shipped,449.93,EUR,Zamówienie 802
100803,2026-01-02T06:33:31.000Z,klient568,US,delivered,232.27,USD,Zamówienie 803
100804,2026-01-02T06:35:48.000Z,klient626,FR,pending,185.92,PLN,
100805,2026-01-02T06:38:05.000Z,klient48,PL,paid,83.95,EUR,Zamówienie 805
100806,2026-01-02T06:40:22.000Z,klient276,DE,shipped,556.88,USD,Zamówienie 806
100807,2026-01-02T06:42:39.000Z,klient212,GB,delivered,152.26,PLN,Zamówienie 807
100808,2026-01-02T06:44:56.000Z,klient62,US,pending,442.07,EUR,Zamówienie 808
100809,2026-01-02T06:47:13.000Z,klient532,FR,paid,201.54,USD,Zamówienie 809
100810,2026-01-02T06:49:30.000Z,klient544,PL,shipped,585.96,PLN,
100811,2026-01-02T06:51:47.000Z,klient804,DE,delivered,80.67,EUR,Zamówienie 811
100812,2026-01-02T06:54:04.000Z,klient32,GB,pending,387.63,USD,Zamówienie 812
100813,2026-01-02T06:56:21.000Z,klient115,US,paid,56.15,PLN,Zamówienie 813
100814,2026-01-02T06:58:38.000Z,klient555,FR,shipped,664.79,EUR,Zamówienie 814
100815,2026-01-02T07:00:55.000Z,klient426,PL,delivered,25.06,USD,Zamówienie 815
100816,2026-01-02T07:03:12.000Z,klient768,DE,pending,729.22,PLN,
100817,2026-01-02T07:05:29.000Z,klient257,GB,paid,537.48,EUR,Zamówienie 817
100818,2026-01-02T07:07:46.000Z,klient169,US,shipped,248.74,USD,Zamówienie 818
100819,2026-01-02T07:10:03.000Z,klient491,FR,delivered,441.67,PLN,Zamówienie 819
100820,2026-01-02T07:12:20.000Z,klient111,PL,pending,480.73,EUR,Zamówienie 820
100821,2026-01-02T07:14:37.000Z,klient358,DE,paid,142.11,USD,Zamówienie 821
100822,2026-01-02T07:16:54.000Z,klient379,GB,shipped,103.47,PLN,
100823,2026-01-02T07:19:11.000Z,klient213,US,delivered,122.61,EUR,Zamówienie 823
100824,2026-01-02T07:21:28.000Z,klient319,FR,pending,5.53,USD,Zamówienie 824
100825,2026-01-02T07:23:45.000Z,klient65,PL,paid,423.60,PLN,Zamówienie 825
100826,2026-01-02T07:26:02.000Z,klient232,DE,shipped,295.66,EUR,Zamówienie 826
100827,2026-01-02T07:28:19.000Z,klient509,GB,delivered,607.10,USD,Zamówienie 827
100828,2026-01-02T07:30:36.000Z,klient633,US,pending,601.98,PLN,
100829,2026-01-02T07:32:53.000Z,klient546,FR,paid,151.86,EUR,Zamówienie 829
100830,2026-01-02T07:35:10.000Z,klient410,PL,shipped,383.89,USD,Zamówienie 830
100831,2026-01-02T07:37:27.000Z,klient351,DE,delivered,35.38,PLN,Zamówienie 831
100832,2026-01-02T07:39:44.000Z,klient685,GB,pending,336.48,EUR,Zamówienie 832
100833,2026-01-02T07:42:01.000Z,klient556,US,paid,648.77,USD,Zamówienie 833
100834,2026-01-02T07:44:18.000Z,klient188,FR,shipped,26.26,PLN,
100835,2026-01-02T07:46:35.000Z,klient879,PL,delivered,475.83,EUR,Zamówienie 835
100836,2026-01-02T07:48:52.000Z,klient87,DE,pending,641.70,USD,Zamówienie 836
100837,2026-01-02T07:51:09.000Z,klient853,GB,paid,685.63,PLN,Zamówienie 837
100838,2026-01-02T07:53:26.000Z,klient355,US,shipped,790.89,EUR,Zamówienie 838
100839,2026-01-02T07:55:43.000Z,klient154,FR,delivered,794.83,USD,Zamówienie 839
100840,2026-01-02T07:58:00.000Z,klient777,PL,pending,795.26,PLN,
100841,2026-01-02T08:00:17.000Z,klient386,DE,paid,78.26,EUR,Zamówienie 841
100842,2026-01-02T08:02:34.000Z,klient887,GB,shipped,393.87,USD,Zamówienie 842
100843,2026-01-02T08:04:51.000Z,klient700,US,delivered,124.22,PLN,Zamówienie 843
100844,2026-01-02T08:07:08.000Z,klient80,FR,pending,715.02,EUR,Zamówienie 844
100845,2026-01-02T08:09:25.000Z,klient3,PL,paid,641.73,USD,Zamówienie 845
100846,2026-01-02T08:11:42.000Z,klient483,DE,shipped,6.44,PLN,
100847,2026-01-02T08:13:59.000Z,klient702,GB,delivered,368.79,EUR,Zamówienie 847
100848,2026-01-02T08:16:16.000Z,klient863,US,pending,698.48,USD,"Uwaga: ""pilne"", sprawdzić"
100849,2026-01-02T08:18:33.000Z,klient155,FR,paid,714.67,PLN,Zamówienie 849
100850,2026-01-02T08:20:50.000Z,klient409,PL,shipped,541.16,EUR,Zamówienie 850
100851,2026-01-02T08:23:07.000Z,klient758,DE,delivered,519.45,USD,Zamówienie 851
100852,2026-01-02T08:25:24.000Z,klient475,GB,pending,474.92,PLN,
100853,2026-01-02T08:27:41.000Z,klient885,US,paid,290.21,EUR,Zamówienie 853
100854,2026-01-02T08:29:58.000Z,klient326,FR,shipped,557.41,USD,Zamówienie 854
100855,2026-01-02T08:32:15.000Z,klient390,PL,delivered,463.68,PLN,Zamówienie 855
100856,2026-01-02T08:34:32.000Z,klient16,DE,pending,45.03,EUR,Zamówienie 856
100857,2026-01-02T08:36:49.000Z,klient56,GB,paid,597.03,USD,Zamówienie 857
100858,2026-01-02T08:39:06.000Z,klient376,US,shipped,154.25,PLN,
100859,2026-01-02T08:41:23.000Z,klient183,FR,delivered,124.90,EUR,Zamówienie 859
100860,2026-01-02T08:43:40.000Z,klient581,PL,pending,84.30,USD,Zamówienie 860
100861,2026-01-02T08:45:57.000Z,klient835,DE,paid,51.74,PLN,Zamówienie 861
100862,2026-01-02T08:48:14.000Z,klient537,GB,shipped,729.55,EUR,Zamówienie 862
100863,2026-01-02T08:50:31.000Z,klient414,US,delivered,21.75,USD,Zamówienie 863
100864,2026-01-02T08:52:48.000Z,klient741,FR,pending,124.78,PLN,
100865,2026-01-02T08:55:05.000Z,klient555,PL,paid,582.12,EUR,Zamówienie 865
100866,2026-01-02T08:57:22.000Z,klient781,DE,shipped,512.25,USD,Zamówienie 866
100867,2026-01-02T08:59:39.000Z,klient560,GB,delivered,179.25,PLN,Zamówienie 867
100868,2026-01-02T09:01:56.000Z,klient715,US,pending,600.48,EUR,Zamówienie 868
100869,2026-01-02T09:04:13.000Z,klient183,FR,paid,699.20,USD,Zamówienie 869
100870,2026-01-02T09:06:30.000Z,klient814,PL,shipped,259.40,PLN,
100871,2026-01-02T09:08:47.000Z,klient502,DE,delivered,540.88,EUR,Zamówienie 871
100872,2026-01-02T09:11:04.000Z,klient528,GB,pending,105.06,USD,Zamówienie 872
100873,2026-01-02T09:13:21.000Z,klient419,US,paid,398.87,PLN,Zamówienie 873
100874,2026-01-02T09:15:38.000Z,klient9,FR,shipped,256.50,EUR,Zamówienie 874
100875,2026-01-02T09:17:55.000Z,klient430,PL,delivered,372.42,USD,Zamówienie 875
100876,2026-01-02T09:20:12.000Z,klient383,DE,pending,337.29,PLN,
100877,2026-01-02T09:22:29.000Z,klient523,GB,paid,18.38,EUR,Zamówienie 877
100878,2026-01-02T09:24:46.000Z,klient13,US,shipped,74.22,USD,Zamówienie 878
100879,2026-01-02T09:27:03.000Z,klient157,FR,delivered,733.19,PLN,Zamówienie 879
100880,2026-01-02T09:29:20.000Z,klient823,PL,pending,195.74,EUR,Zamówienie 880
100881,2026-01-02T09:31:37.000Z,klient187,DE,paid,741.55,USD,Zamówienie 881
100882,2026-01-02T09:33:54.000Z,klient306,GB,shipped,335.48,PLN,
100883,2026-01-02T09:36:11.000Z,klient246,US,delivered,196.46,EUR,Zamówienie 883
100884,2026-01-02T09:38:28.000Z,klient547,FR,pending,426.53,USD,Zamówienie 884
100885,2026-01-02T09:40:45.000Z,klient282,PL,paid,679.93,PLN,Zamówienie 885
100886,2026-01-02T09:43:02.000Z,klient861,DE,shipped,46.78,EUR,Zamówienie 886
100887,2026-01-02T09:45:19.000Z,klient764,GB,delivered,28.99,USD,Zamówienie 887
100888,2026-01-02T09:47:36.000Z,klient210,US,pending,426.55,PLN,
100889,2026-01-02T09:49:53.000Z,klient243,FR,paid,395.88,EUR,Zamówienie 889
100890,2026-01-02T09:52:10.000Z,klient63,PL,shipped,77.65,USD,Zamówienie 890
100891,2026-01-02T09:54:27.000Z,klient452,DE,delivered,202.31,PLN,Zamówienie 891
100892,2026-01-02T09:56:44.000Z,klient599,GB,pending,9.94,EUR,Zamówienie 892
100893,2026-01-02T09:59:01.000Z,klient331,US,paid,363.67,USD,Zamówienie 893
100894,2026-01-02T10:01:18.000Z,klient261,FR,shipped,798.05,PLN,
100895,2026-01-02T10:03:35.000Z,klient881,PL,delivered,589.61,EUR,Zamówienie 895
100896,2026-01-02T10:05:52.000Z,klient233,DE,pending,691.45,USD,Zamówienie 896
100897,2026-01-02T10:08:09.000Z,klient293,GB,paid,515.51,PLN,Zamówienie 897
100898,2026-01-02T10:10:26.000Z,klient448,US,shipped,22.66,EUR,Zamówienie 898
100899,2026-01-02T10:12:43.000Z,klient379,FR,delivered,597.41,USD,Zamówienie 899
100900,2026-01-02T10:15:00.000Z,klient361,PL,pending,635.40,PLN,
100901,2026-01-02T10:17:17.000Z,klient118,DE,paid,326.64,EUR,"Uwaga: ""pilne"", sprawdzić"
100902,2026-01-02T10:19:34.000Z,klient674,GB,shipped,115.51,USD,Zamówienie 902
100903,2026-01-02T10:21:51.000Z,klient751,US,delivered,617.32,PLN,Zamówienie 903
100904,2026-01-02T10:24:08.000Z,klient122,FR,pending,216.76,EUR,Zamówienie 904
100905,2026-01-02T10:26:25.000Z,klient467,PL,paid,657.31,USD,Zamówienie 905
100906,2026-01-02T10:28:42.000Z,klient142,DE,shipped,715.06,PLN,
100907,2026-01-02T10:30:59.000Z,klient765,GB,delivered,95.95,EUR,Zamówienie 907
100908,2026-01-02T10:33:16.000Z,klient866,US,pending,119.23,USD,Zamówienie 908
100909,2026-01-02T10:35:33.000Z,klient358,FR,paid,50.90,PLN,Zamówienie 909
100910,2026-01-02T10:37:50.000Z,klient459,PL,shipped,117.50,EUR,Zamówienie 910
100911,2026-01-02T10:40:07.000Z,klient495,DE,delivered,358.08,USD,Zamówienie 911
